apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,unique_id,city_neighbourhood,ocupacion_30
28126965,Habitaciï¿½n 2 minutos de la playa con terraza relax,Vive un perro en casa,181131694,Palma De Mallorca,,Private room,2,1.0,1,1,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Heating,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Laptop-friendly workspace,Hot water,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove",200.0,2,30,VERDADERO,25,43,65,340,69,06/09/2018,08/03/2020,840.0,90.0,90.0,90.0,90.0,90.0,90.0,VERDADERO,314.0,spain,Mallorca,25/06/2020,7188,Mallorca: Palma De Mallorca,5
28130778,FAMILY ROOM - ACCOMMODATION AND BREAKFAST,"Hostal Las Fuentes is situated in the centre of Madrid. These modern and confortable rooms are larger than our Standard rooms.  Rooms include a private bathroom with a shower, towels, hairdryer and toilet paper.  Rooms offer minibar, safety deposity box, telephone, air conditioning, wake up service/alarm clock, balcony, desk, heating, satellite channels, flat - screen TV, private entrance, free WIFI.  Hostal Las Fuentes is located near a public parking avilable for a surcharge. Thanks Hostal Las Fuentes is located in the centre of Madrid, our guests can enjoy the capital just walking. You can visit all monuments and museums which are around the hotel.  You can find a lot of restaurants where you can taste the differents traditional dishes.  This town has also many parks where you can relax. All our guests have an electronic card for free access during the stay in the hotel.  Also, our reception is openning 24 h. for look after any necessity. Smoke is not allowed. - Recepciï¿½n abierta 24",211991262,Sol,Centro,Private room,3,1.0,1,2,"TV,Internet,Wifi,Breakfast,Elevator,Shampoo,Hangers,Hair dryer,Bathtub",1000.0,1,1125,VERDADERO,25,53,83,139,0,,,,,,,,,,VERDADERO,,spain,Madrid,11/04/2019,7189,Madrid: Sol,5
28150005,MASIA REFORMADA EN COSTA BRAVA CON VISTAS,"Casa Masia totalmente reformada y modernizada en la parte alta del pueblo de Calonge. Aunque estï¿½ a 1 minuto del centro del pueblo y del Mercado, es independiente y tiene mucha privacidad. Los vecinos son extraordinarios y muy amables. Con piscina y jardï¿½n privados, permite hacer vida tranquila de pueblo. Estï¿½ a 3 kms de la playa y a 1 km de la zona de viï¿½edos del Empordï¿½. Una combinaciï¿½n maravillosa de mar y montaï¿½a.  Vivirï¿½s una experiencia inolvidable! Es un espacio que combina excelentemente modernidad y antigï¿½edad. En barrio tranquilo del pueblo de Calonge, a un minuto del centro caminando, tiene preciosas vistas, jardï¿½n, piscina y se alquila totalmente equipado. Cuenta con bicicletas para dar paseos por los viï¿½edos y por el paseo marï¿½timo/ playa.  Mar, montaï¿½a, aventura, tranquilidad y gastronomï¿½a.... maravillosa experiencia! La casa cuenta con piscina, jardï¿½n, ping- pong. Se alquila perfectamente equipada y con WIFI.  Vistas maravillosas sobre el mar y los viï¿½edos del Empordï¿½. C",52443920,Calonge,,Entire home/apt,8,4.0,4,5,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Indoor fireplace,Heating,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Private entrance,Baby bath,Hot water,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Host greets you,Waterfront",950.0,2,30,VERDADERO,28,58,88,355,0,,,,,,,,,,FALSO,,spain,Girona,26/11/2018,7190,Girona: Calonge,2
28167692,SAGRADA FAMILIA LOUNGE ONLY FOR FAMILIES,"Sagrada Familia lounge, es una propiedad con una terraza interior, 4 habitaciones dobles y 2 baï¿½os completos y solo hacemos reservas para grupos familiares. Es un edificio moderno. Este apartamento ofrece una cocina completa con lavavajillas, aire acondicionado y zona de comedor. Se proporcionan toallas y ropa de cama. 700 m de la Sagrada Familia, a 1.6 km de Plaza Catalunya. La Pedrera se encuentra a 16 minutos a pie del Sagrada Familia Lounge , mientras que la Plaï¿½a Catalunya estï¿½ a 17 minutos a pie. El aeropuerto de El Prat se encuentra a 14 km.",212751454,El Fort Pienc,Eixample,Entire home/apt,8,2.0,4,6,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Essentials,Hangers,Hair dryer,Iron",1300.0,3,20,VERDADERO,4,28,41,41,0,,,,,,,,,,VERDADERO,,spain,Barcelona,10/10/2018,7191,Barcelona: El Fort Pienc,26
28167692,SAGRADA FAMILIA LOUNGE,"Modern, spacious and charming flat in a strategic location, near Sagrada Familia. This place like an option for your stay in this wonderful city. Let me remind you that this incredible apartment has 120 mts aprox, 2 double beds and 2 rooms with 4 single beds and a sofa bed, a spacious kitchen very well equipped with dishwasher and laundry machine . An interior terrace and 2 bathrooms with bath and a very modern building with elevator ( 1 floor) The closest tourist attraction is SAGRADA FAMILIA. The only information we need from you is one with the times of arrival to the apartment , this is very important and will confirm us the reservation. If you arrive after 21:00 you have to pay 10,00 ï¿½ of late check-in in cash in the arrival. You can ask for the parking in the same building , has a cost of 30,00ï¿½ per day. The deposit you must pay is a money that we will return you one day after the check out if the apartment is in the same conditions that we gave to you.   From the airport a taxi",212751454,El Fort Pienc,Eixample,Entire home/apt,8,2.0,4,7,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hair dryer,Iron,Bathtub,Crib,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Oven,Patio or balcony",1200.0,3,20,VERDADERO,12,28,48,274,3,15/11/2018,22/01/2019,800.0,100.0,100.0,100.0,80.0,100.0,80.0,VERDADERO,107.0,spain,Barcelona,06/02/2019,7192,Barcelona: El Fort Pienc,18
28171172,Parrotï¿½s House ï¿½SUNFLOWERï¿½Apartment with parking,"ï¿½Te invitamos a pasar tus vacaciones en SUNFLOWER Apartments by Parrot's House en el centro de Lloret de Mar, a 3 minutos a pie del mar!  ï¿½Ahora hay un colchï¿½n nuevo en una cama doble, un colchï¿½n suave para dormir en un sofï¿½, muebles nuevos en todas las habitaciones, SMART TV y una gran logia con cï¿½modos sofï¿½s y una mesa!  Cocina equipada! WiFi gratis!  ï¿½Espacio libre en el aparcamiento subterrï¿½neo!  ï¿½La ropa de cama y las toallas son gratis!  ï¿½Hace calor aquï¿½ en invierno!<br /><br /><b>The space</b><br />Este es uno de los apartamentos de nuestra Parrot's House, ubicado en la parte central de Lloret de Mar en la calle Carrer Pare Claret, a 3 minutos andando del mar y de la playa central.<br />       En este apartamento, las ventanas de ambas habitaciones se abren y tienen acceso a una hermosa y espaciosa logia, que estï¿½ cerrada con vidrios gruesos y corredizas desde arriba.  Este lado de la casa estï¿½ ubicado en una pequeï¿½a calle con patio, tranquila en todas las estaciones y rodeada d",197926807,Lloret De Mar,,Entire home/apt,4,1.0,1,2,"Dishes and silverware, Essentials, Beachfront, Bed linens, Wifi, Kitchen, Hangers, Building staff, Long term stays allowed, Hair dryer, Stove, Extra pillows and blankets, Heating, TV, Coffee maker, Hot water, Microwave, Washer, High chair, Cable TV, Ethernet connection, Cooking basics, Oven, Iron, Refrigerator, Shampoo, Free parking on premises, Crib, Elevator, Air conditioning, Patio or balcony]",210.0,1,1125,VERDADERO,0,0,0,0,28,08/09/2018,02/11/2020,930.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,103.0,spain,Girona,28/11/2020,7193,Girona: Lloret De Mar,30
28172498,Stay on the infamous Barrio Las Letras,"Your home away from home in the heart of Madrid! <br /><br />This place is located in the centre of everything you will have quick access to all of the Museums, Puerta del Sol, some of Madrid's finest restaurants, Retiro Park, all major metro lines,  and more.  Come and feel the pulse of the city!<br /><br /><b>Guest access</b><br />The salon/living room and bathroom are common space. ***No kitchen*** However, you must pick up after yourself and be considerate of the host and other guests. Please leave the room how you found it.  There will be an extra cleaning charge if the area is left a mess.<br /><br /><b>Other things to note</b><br />I have a super friendly French bulldog and yorkie cross.",210253114,Cortes,Centro,Private room,2,1.0,1,1,"Iron, Hangers, Smoke alarm, Carbon monoxide alarm, Heating, Bed linens, Wifi, Essentials, First aid kit, Hair dryer, Host greets you, Fire extinguisher, Extra pillows and blankets]",320.0,2,14,VERDADERO,30,60,90,365,56,16/09/2018,03/03/2020,940.0,100.0,90.0,100.0,100.0,100.0,90.0,FALSO,214.0,spain,Madrid,06/11/2020,7194,Madrid: Cortes,0
28193447,Apartamento Bon Repos,"Bonito apartamento en Calan Bosch. Ideal para 4 personas. Dispone de salï¿½n-comedor, dos habitaciones una doble y la otra con dos camas , un baï¿½o con ducha y, una terraza privada . Ademï¿½s, de piscina comunitaria y bonitos jardines. Esta a 5 minutos de la Playa de Calaï¿½n Bosch (andando) y a 8 minutos del centro de Ciutadella (en coche). En la misma urbanizaciï¿½n encontraran restaurantes, supermercados, parque acuï¿½tico... Se puede hacer todo tipo de actividades: submarinismo, alquilar barcos con o sin patrï¿½n...",112840277,Ciutadella De Menorca,,Entire home/apt,4,1.0,2,3,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Heating,Washer,Essentials,Hangers,Hot water,Host greets you",900.0,5,1125,VERDADERO,26,39,44,315,0,,,,,,,,,,FALSO,,spain,Menorca,30/05/2019,7195,Menorca: Ciutadella De Menorca,4
28197265,Sagrada Familia 43,Apartamento reciï¿½n reformado a escasos 2 minutos de la Sagrada Familia y el metro. Perfectamente ubicado para visitar la bonita ciudad de Barcelona.,174751009,La Sagrada Família,Eixample,Entire home/apt,6,1.0,2,3,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Smoking allowed,Elevator,Heating,Washer,Dryer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Outlet covers,Baby bath,Changing table,High chair,Childrenï¿½s books and toys,Window guards,Table corner guards,Fireplace guards,Babysitter recommendations,Crib,Pack ï¿½n Play/travel crib,Room-darkening shades,Childrenï¿½s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",690.0,1,1125,VERDADERO,16,46,76,242,40,27/09/2018,14/03/2020,920.0,100.0,90.0,100.0,90.0,100.0,90.0,VERDADERO,211.0,spain,Barcelona,16/04/2020,7196,Barcelona: La Sagrada Família,14
28197265,Sagrada Familia 43,Apartamento reciï¿½n reformado a escasos 2 minutos de la Sagrada Familia y el metro. Perfectamente ubicado para visitar la bonita ciudad de Barcelona.<br /><br /><b>License number</b><br />HUTB-011325,174751009,La Sagrada Família,Eixample,Entire home/apt,6,1.0,2,3,"Babysitter recommendations, Changing table, Heating, Bed linens, Fireplace guards, Stove, Refrigerator, Kitchen, Dishwasher, Coffee maker, Washer, Building staff, Paid parking off premises, TV, Dishes and silverware, Room-darkening shades, Luggage dropoff allowed, Baby bath, Crib, Cooking basics, Pack u2019n Play/travel crib, Iron, Table corner guards, Patio or balcony, Elevator, Hangers, Extra pillows and blankets, Childrenu2019s dinnerware, Paid parking on premises, Dedicated workspace, Long term stays allowed, Hot water, Dryer, Air conditioning, Microwave, Window guards, Essentials, Childrenu2019s books and toys, Hair dryer, High chair, Outlet covers, Shampoo, Fire extinguisher, Cable TV, Wifi]",790.0,1,1125,VERDADERO,12,14,41,273,40,27/09/2018,14/03/2020,920.0,100.0,90.0,100.0,90.0,100.0,90.0,VERDADERO,138.0,spain,Barcelona,09/02/2021,7197,Barcelona: La Sagrada Família,18
28200853,Apart with private terrace and views of Giralda.,"Cozy apartment on the 4th floor with elevator and private terrace with panoramic views of the Giralda and Church of the Annunciation. It consists of 3 double rooms with double beds 1.35, all rooms are exterior and overlooking the Giralda. Full bathroom hair dryer, bathtub, sink and bidet. Large. The kitchen equipped with microwave, toaster, kettle and all utensils such as pans, dishes, etc. Spacious living room consisting of dining table flat screen TV. The decoration we chose fresh and modern. With modern headboards made by us. What stood out most of the place is to look from the rooms to the whole city next to the Giralda. At the top is the private terrace Overlooking the Cathedral composed of Acapulco lawn and chairs. The apartment is located in a historic building from 1928. In Plaza de la Encarnaciï¿½n. (The mushrooms of Seville) From the apartment a few meters away is the main market, Encarnaciï¿½n market. And the monumental zone. Cathedral, Giralda and Real Alcï¿½zar are 700 meters wa",7330002,Alfalfa,Casco Antiguo,Entire home/apt,6,1.0,3,3,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Keypad,Private living room,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Long term stays allowed",600.0,1,1125,VERDADERO,9,22,41,304,40,02/09/2018,21/04/2019,950.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,504.0,spain,Sevilla,27/04/2019,7198,Sevilla: Alfalfa,21
28208214,Double room with views,"Dear guests, the room is a part of the flat i have in the next link: https://www.airbnb.es/manage-your-space/22256311/details/photos . Take a moment and drop an eye.  Queridos huespedes, la habitaciï¿½n que se alquila es una de las tres del piso que sale en el siguiente enlace: https://www.airbnb.es/manage-your-space/22256311/details/photos . Echen un vistazo y reserven. Gracias Chers visiteurs, la chambre fait une partie des trois chambres que nous avons publiï¿½ sur le site suivant: https://www.airbnb.es/manage-your-space/22256311/details/photos - n'hï¿½sitez pas en voir l'appartement et rï¿½servez! Merci You can use the kitchen, the hall, the balcony. Los espacios comunes son la cocina con todos sus electrodomï¿½sticos, el salï¿½n y la terraza.  ï¿½ disposition des visiteurs c'est la cuisine avec tous les appareils, la sale de sejour et la terrasse. Smooking is allowed only on the balcony. Se puede fumar solo en la terraza. Fumer uniquement ï¿½ la terrasse.",8547579,Jaume Roig,EL PLA DEL REAL,Private room,2,2.0,3,3,"TV,Wifi,Kitchen,Washer,First aid kit,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,Hot water",200.0,3,30,VERDADERO,0,28,58,333,2,06/09/2018,30/09/2018,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,34.0,spain,Valencia,28/02/2019,7199,Valencia: Jaume Roig,30
28212696,BONITO APARTAMENTO EN SAGRADA FAMILIA,"Cozy apartment, quiet, all natural lighted and just three minutes away in a mini walk from wonderful Sagrada Familia Temple. All the stuff and main services to make your getaway a lovely experience. Piso acogedor, muy tranquilo, con mucha luz natural y justo a tres minutos de paseo del templo Sagrada Familia. Todos los servicios principales necesarios para hacer de tu estancia en BCN una experiencia muy agradable. Decorado a medio camino entre estilo colonial y elementos algo mï¿½s modernos, es un pisito muy mono y luminoso, practico y limpio. Dispone de los servicios principales incluido fibra ï¿½ptica de 100 GB con WI-FI y una buena colecciï¿½n de pelï¿½culas en BD para los merecidos descansos del trasiego de una ciudad como Barcelona. Ah, y no te preocupes por los calurosos dï¿½as del verano porque hay aire acondicionado en todo el apartamento!!! Hi there guys. Half way decorated colonial and a bit modern style, the apartment is cute, lightly and very clean. Close metro and bus stations and j",50382327,La Sagrada Família,Eixample,Entire home/apt,3,1.0,2,2,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Smoking allowed,Elevator,Free street parking,Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Stove,Host greets you,Paid parking on premises",1000.0,3,1125,VERDADERO,0,0,0,0,37,09/09/2018,02/01/2020,990.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,227.0,spain,Barcelona,10/01/2020,7200,Barcelona: La Sagrada Família,30
28217294,Coqueta habitaciï¿½n para pasar unos dï¿½as en madrid,"Habitaciï¿½n de matrimonio en precioso piso en pleno centro de Madrid en El Barrio de chueca a 5 minutos de la gran vï¿½a con todas sus tiendas y a 10 minutos del barrio de malasaï¿½a con cientos de restaurantes y supermercados en las inmediaciones. Ofrecemos servicio de recogida en el aeropuerto por 20ï¿½ y en estaciones 10ï¿½ Piso de buen tamaï¿½o con un gran baï¿½o a compartir posibilidad de utilizar la cocina con un suplemento Los huï¿½spedes tendrï¿½n acceso a la habitaciï¿½n exclusiva para ellos y compartirï¿½n el baï¿½o conmigo y mi pareja Ofrecemos servicio de coche para aeropuerto 20ï¿½ trayecto y tambiï¿½n estaciones de tren y autobuses 10ï¿½ trayecto En mi casa os sentirï¿½is como en la vuestra ofreciï¿½ndome para indicaros con gusto si no conocï¿½is la zona o para dejaros a vuestro aire si asï¿½ estï¿½is mï¿½s cï¿½modos Tiendas de ropa como Primark el mï¿½s grande de Europa! Supermercados, restaurantes, estanco farmacia parking pï¿½blico etc Plaza Pedro Cerolo Calle farmacia  Calle augusto Figueroa  Calle San Marcos  Cal",137260798,Justicia,Centro,Private room,2,1.0,1,1,"TV,Wifi,Smoking allowed,Washer,Essentials,Hangers,Hair dryer,Hot water,Luggage dropoff allowed,Long term stays allowed,Host greets you",300.0,1,1125,VERDADERO,12,12,42,317,0,,,,,,,,,,VERDADERO,,spain,Madrid,10/12/2018,7201,Madrid: Justicia,18
28218571,MalagaSuite Pier Muelle1,"Located right on the most popular beach in all of Malaga; beach the malagueta. You will discover why the well-known Costa del Sol is so acclaimed all over the world. Would you like to visit it? Keep reading then! In MalagaSuite Pier Muelle 1 you can enjoy the spectacular sunrise / sunset thanks to its unbeatable location. We know that the most important thing in a vacation is tranquility and fun, so we combine both options. This apartment is located in one of the most picturesque neighborhoods of Mï¿½laga, with many nearby attractions: -Bullring (200 meters) -Paseo del parque one of the most beautiful green areas of the historic center (300 meters) -Port Muelle 1, where you can enjoy its countless restaurants, bars, pubs and shops (100 meters) -Malagueta Beach (80 meters) -Monument La Farola de Mï¿½laga (100 meters) -Supermarket Supersol (53 meters) We know that the most important thing in a vacation is tranquility and fun, so we combine both options, offering a fully equipped apartm",45749342,Centro,,Entire home/apt,4,1.0,2,3,"TV,Wifi,Air conditioning,Kitchen,Washer,Essentials,Beachfront",1090.0,2,1125,VERDADERO,24,50,73,295,5,09/09/2018,17/03/2019,920.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,64.0,spain,Malaga,01/05/2019,7202,Malaga: Centro,6
28223545,Explore Mï¿½laga From a Modern Apartment.,"Walk atop hardwood floors in an apartment where white walls are accentuated by the bright and colorful fixtures. Notice the chic artwork on the walls while watching TV on the hanging chair and enjoy cooking in the vibrant kitchen. License/registration number: VFT/MA/24245 It has 2 bedrooms, Wi-Fi connection, TV, Air conditioning and Heating, fully equipped design kitchen with all you need (Oven with pizza volcano Stone, dishwasher, Tassimo coffee machine, Kettle, microwave, Fridge and Stone worktop for having breakfast), washing machine, sofï¿½ bed, and a hanging hammock to relax yourself reading a book or taking a siesta in this bright living room. All furniture are brand new. Prefect fit for families, couples or business people. You can use the full apartment You can call me if you need anything during your stay. Voy a hacer todo lo posible para que se sienta como en casa. Voy asegurarme de que tengan una estancia muy cï¿½moda y darle todo tipo de consejos que usted puede necesitar para",36886713,Centro,,Entire home/apt,6,1.0,2,2,"TV,Wifi,Air conditioning,Kitchen,Elevator,Free street parking,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Outlet covers,Bathtub,High chair,Childrenï¿½s books and toys,Table corner guards,Babysitter recommendations,Pack ï¿½n Play/travel crib,Room-darkening shades,Childrenï¿½s dinnerware,Hot water,Body soap,Bath towel,Toilet paper,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,No stairs or steps to enter,No stairs or steps to enter,Wide entryway,Handheld shower head,Breakfast table,Full kitchen,Paid parking on premises,Bedroom comforts,Bathroom essentials",700.0,2,1125,VERDADERO,14,29,59,205,65,14/10/2018,20/12/2019,970.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,438.0,spain,Malaga,31/12/2019,7203,Malaga: Centro,16
28238152,OPEN MADRID - HABITACION MIXTA 6 PERSONAS,"Decoracion retro pop,  en la misma Gran Via, grandes espacios comunes y terraza con vistas a Gran Via.",45935972,Justicia,Centro,Shared room,1,4.0,1,6,"Oven, First aid kit, Long term stays allowed, Essentials, Fire extinguisher, Hangers, Refrigerator, Air conditioning, Patio or balcony, Microwave, Luggage dropoff allowed, Hair dryer, Cable TV, Dishes and silverware, Bed linens, TV, Dedicated workspace, Extra pillows and blankets, Hot water, Kitchen, Wifi, Iron, Paid parking off premises, Heating, Elevator, Breakfast]",210.0,1,1125,VERDADERO,30,60,90,180,25,04/09/2018,27/11/2019,940.0,100.0,90.0,100.0,100.0,100.0,100.0,FALSO,89.0,spain,Madrid,17/12/2020,7204,Madrid: Justicia,0
28239966,Double room w/balcony facing the port,"Welcome to my house!  It makes me very happy to have the opportunity to share my amazing place with you.  I myself use Airbnb when traveling (which I do quite often) and I want to make sure you feel the most comfortable as possible while staying in my place, as I like to feel too. You can enjoy the gorgeous view of the port, with the sunlight entering directly from the balcony into the double room, in which you have a super comfortable double bed to make your stay is very pleasant. There is also just another room on which I stay, no other guests. The apartment is fully equipped, and also has an office corner in the big living room (very uncommon in this area though!). The apartment is located right in front of the port, 2 minutes walking to the beach and 5 min to the metro station and 10 to the train station (Estaciï¿½n de Francia), with also a bus stop right in front of it. In 10 minutes walking time you can also be in either el Born or the Gothic quarter. All super convenience and easy",14234832,La Barceloneta,Ciutat Vella,Private room,2,1.0,1,1,"TV,Wifi,Kitchen,Heating,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop-friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove",590.0,2,30,VERDADERO,0,0,0,0,8,25/09/2018,23/09/2019,980.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,38.0,spain,Barcelona,13/06/2020,7205,Barcelona: La Barceloneta,30
28239966,Double room w/balcony facing the port,"Welcome to my house! <br /><br />It makes me very happy to have the opportunity to share my amazing place with you. <br /><br />I myself use Airbnb when traveling (which I do quite often) and I want to make sure you feel the most comfortable as possible while staying in my place, as I like to feel too.<br /><br /><b>The space</b><br />You can enjoy the gorgeous view of the port, with the sunlight entering directly from the balcony into the double room, in which you have a super comfortable double bed to make your stay is very pleasant.<br /><br />There is also just another room on which I stay, no other guests.<br /><br />The apartment is fully equipped, and also has an office corner in the big living room (very uncommon in this area though!).<br /><br />The apartment is located right in front of the port, 2 minutes walking to the beach and 5 min to the metro station and 10 to the train station (Estaciï¿½n de Francia), with also a bus stop right in front of it. In 10 minutes walking time",14234832,La Barceloneta,Ciutat Vella,Private room,2,1.0,1,1,"Laptop-friendly workspace, Pocket wifi, Bed linens, Stove, Hot water, Microwave, Washer, Cooking basics, Kitchen, TV, Heating, Extra pillows and blankets, Coffee maker, Hair dryer, Hangers, Refrigerator, Iron, Essentials, Wifi, Oven, Dishes and silverware]",590.0,2,30,VERDADERO,0,0,0,0,8,25/09/2018,23/09/2019,980.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,31.0,spain,Barcelona,06/11/2020,7206,Barcelona: La Barceloneta,30
28241820,Double bedroom Catalunya,"The interior of this magnificent apartment is a unique mix of rustic and modern elements such as spectacular exposed wooden beams, wooden doors, walls of exposed bricks. In the kitchen and bathroom, you will find modernized equipment and the latest technology. The space is composed of a large living room with a spectacular ceiling almost five meters high, a large mirror, a huge sofa bed facing the large TV. we work with events and tourism so we are the perfect host for guiding you in our city for day and night activities and experiences, like clubbing, tours etc",193874212,La Dreta De L'Eixample,Eixample,Private room,2,1.0,1,1,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Long term stays allowed,Host greets you,Paid parking on premises",750.0,1,31,VERDADERO,29,59,89,174,1,30/09/2018,30/09/2018,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,FALSO,77.0,spain,Barcelona,07/11/2018,7207,Barcelona: La Dreta De L'Eixample,1
28243305,Axel City with Breakfasts - 2 Pax,"Habitaciï¿½n estï¿½ndarï¿½vistas patio interior, amplias y cï¿½modas.ï¿½ï¿½Estas habitaciones cuentan con unas dimensiones de 18 a 23m2.ï¿½ Todas equipadas con la tecnologï¿½a mï¿½s moderna.",198579069,Embajadores,Centro,Hotel room,2,1.0,1,1,"Paid parking off premises, Iron, Shampoo, Hangers, Air conditioning, Hot water, Wifi, Heating, TV, Elevator, Gym, Hot tub, Smoke alarm, Breakfast, Pool, Essentials, Hair dryer]",1090.0,1,1125,VERDADERO,30,60,90,343,0,,,,,,,,,,VERDADERO,,spain,Madrid,25/08/2020,7208,Madrid: Embajadores,0
28243710,Axel Premium with Breakfasts - 2 Pax,"Habitaciï¿½n superior, con vistas ciudad y vistas patio interior, amplias y cï¿½modas. Estas habitaciones cuentan con unas dimensiones de 22 a 31m2. Todas equipadas con la tecnologï¿½a mï¿½s moderna.",198579069,Embajadores,Centro,Hotel room,2,1.0,1,1,"Paid parking off premises, Long term stays allowed, Smoke alarm, TV, Hair dryer, Air conditioning, Hot water, Iron, Heating, Wifi, Hangers, Breakfast, Essentials, Pool, Elevator, Gym, Hot tub, Shampoo]",1450.0,1,1125,VERDADERO,30,60,90,354,1,21/08/2020,21/08/2020,1000.0,100.0,100.0,100.0,100.0,100.0,100.0,VERDADERO,21.0,spain,Madrid,12/01/2021,7209,Madrid: Embajadores,0
28244501,Axel Gold Deluxe with Breakfasts - 2 Pax,"Lasï¿½magnï¿½ficas Gold Deluxe cuentan con todo lo imprescindible para tu comodidad, todas disponen de gran amplitud y cuentan con los siguientes amenities: Menï¿½ de 4 almohadas, con conexiï¿½n de alta velocidad a internet para portï¿½tiles, servicio de habitaciones, secador de pelo yï¿½minibar.ï¿½Estas habitaciones cuentan con unas dimensiones de 38 a 58m2.",198579069,Embajadores,Centro,Hotel room,2,1.0,1,1,"TV,Wifi,Air conditioning,Pool,Paid parking off premises,Gym,Breakfast,Elevator,Hot tub,Heating,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water",745.0,1,1125,VERDADERO,12,42,72,341,0,,,,,,,,,,VERDADERO,,spain,Madrid,13/06/2020,7210,Madrid: Embajadores,18
