apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price_€,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,has_availability_numeric,rating_above_80,occupancy_30,occupancy_rate_30,occupancy_60,occupancy_rate_60,occupancy_90,occupancy_rate_90,occupancy_365,occupancy_rate_365,is_instant_bookable_numeric,cat_premium,cat_confort,cat_conectividad,cat_familia,cat_seguridad,cat_parking,cat_cocina,logp
1119707,Big house with garden and barbecue,"Magnificent home located near the center of  palma, with good connections to the center of Palma, Located in a quiet area.Near the house there are two restaurants with  Mallorcan typical food House with 5 bedrooms and 4 bathrooms. All with spacious wardrobes and double bed. The dining room has table games area and fireplace. It also has another living room with fireplace and television plus a study and a library. The house has central heating. Large fully equipped. Pantry and laundry room. Large terrace on the top floor. Terrace with barbecue, outdoor kitchen and porch. Garden with fruit trees and car parks. Good communications with the city center and the beach.",6144270,Palma de Mallorca,,Entire home/apt,10,4,6,8,"TV,Wifi,Wheelchair accessible,Pool,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,High chair,Stair gates,Crib,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Coffee maker,Dishes and silverware",2500.0,5,1125,VERDADERO,16,24,41,304,42,2015-04-06,2020-01-03,94.0,10.0,10.0,10.0,10.0,9.0,10.0,VERDADERO,66.0,spain,Mallorca,2020-06-25,1.0,True,14,46.67,36,60.0,49,54.44,61,16.71,1,1,1,1,1,1,1,1,7.824046010856292
40722832,"Rural Holiday Home Son Colom with Wi-Fi, Terrace, Garden & Pool; Parking Available","The rural holiday home Son Colom is located on the outskirts of Manacor and is the perfect accommodation for a relaxing holiday. The spacious, 2-storey property consists of a living/dining room, a well-equipped kitchen with a dishwasher, 5 bedrooms (one with 2 single beds) as well as 5 bathrooms and can therefore accommodate 9 people. Additional amenities include Wi-Fi, a washing machine, air conditioning a baby cot and a high chair. Furthermore, the house boasts a private outdoor area with an open terrace, a pool, shaded sun loungers, a garden with a hammock and a barbecue. The veranda with a large dining table also invites you to enjoy meals with your loved ones outside in the fresh air. There is also gym equipment in the house, which is available for your use. In a 4-minute drive you will reach the centre of Manacor, which offers a wide selection of restaurants, bars, cafes, shops and supermarkets. Porto Cristo is an 11-minute drive from the property where you can can spend the day",285578671,Manacor,,Entire home/apt,9,5,5,6,"Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Family/kid friendly,Washer,Essentials,Bathtub,High chair,Crib,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Oven,BBQ grill,Patio or balcony,Other",2840.0,1,1125,VERDADERO,30,60,90,365,0,,,,,,,,,,VERDADERO,,spain,Mallorca,2020-06-25,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,0,1,1,7.951559331155252
1146290,"Palma Old Town, Cathedral.","Precious apartment of 100 meters. In the first plant. Between monuments, shops and restaurants. To few meters of the sea. You were enjoying a few nice vacations in a new, nice and completely equipped stay. You will have sheets and towels of beach and bath. In addition Smart-tv, wifi already loudspeaker for iPod. air conditioning and heating Palma Old Town. Newly renovated and furnished apartment, located in the heart of the historical center, in the upper area of Palma. In the same Town Hall Square, a few meters from the Cathedral, Plaza Mayor, Plaza Santa Eulalia and San Francisco square. Suitable for family with baby. It has three double beds and a single. Cot and baby accessories. Comprising 2 double bedrooms with double bed 1.6metros x 2 meters, and a bedroom with double bed + single bed. 2 bathrooms with spacious showers (one en suite), kitchen, covered balcony and small courtyard. smart-tv. TV com USB. Altavoz para ipod. Libros de gu�as de la isla.  Servicios cercanos: edificios",6285051,Palma de Mallorca,,Entire home/apt,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Doorman,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Safety card,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Outlet covers,Room-darkening shades,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Trash can",950.0,4,1125,VERDADERO,19,31,61,326,202,2013-05-28,2020-03-19,95.0,9.0,10.0,10.0,9.0,10.0,9.0,VERDADERO,234.0,spain,Mallorca,2020-06-25,1.0,True,11,36.67,29,48.33,29,32.22,39,10.68,1,1,1,1,1,1,0,1,6.856461984594587
20397361,"Idyllische Finca mit Pool, Garten, Tiere, WLAN","Der Agrotourismo Can Agustin hat zwei gro�e Ferienfincas mit jeweils einem Pool und vier Reihenh�user mit Gemeinschaftspool, Gr�nfl�chen, wilden Olivenb�umen und einigen H�ngematten die zum entspannen und verweilen einladen. Auf rund 55 Hektar Grundst�ck ist neben den Pferden, die immer mal wieder auf unseren Weiden grasen, Luna unser kleiner Finca-Hund das meist fotografierte Objekt auf Can Agustin. Auch Schafe und Schweine, manchmal sogar kleine Ferkelchen und L�mmchen tummeln sich bei uns. Haus 1 verf�gt �ber 12 Schlafzimmer, davon 2 Einzelzimmer und 10 Doppelschlafzimmer. Die komplette untere Etage ist barrierefrei und ist mit insgesamt drei Pflegebetten auch f�r Menschen mit Assistenzbedarf perfekt geeignet. Der Wohn- und Essbereich hat ca. 70 m2 und bietet ausreichend Platz ohne sich gegenseitig auf die F��e zu treten:-). die Anlage liegt am Ortsrand von Sa Coma, einem gewachsenen K�stenort mit wundersch�nem Strand und angrenzendem Naturschutzgebiet und dem kleinen und inseltypis",57603545,Sant Lloren� des Cardassar,,Entire home/apt,16,11,12,22,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Pets live on this property,Dog(s),Other pet(s),Heating,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Private entrance,Baby monitor,Baby bath,High chair,Babysitter recommendations,Crib,Pack 'n Play/travel crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Baking sheet,Barbecue utensils,Trash can",1700.0,6,1125,VERDADERO,10,34,43,160,0,,,,,,,,,,FALSO,,spain,Mallorca,2020-06-25,1.0,,20,66.67,26,43.33,47,52.22,205,56.16,0,1,1,1,1,1,1,1,7.438383530044307
42422468,NEW 2020 Villa Font Xica Petit,"Font Xica Petit is a carefully restored farmhouse, spacious and airy, offering 4 bedrooms, 4 bathrooms, a large private pool and extensive outdoor areas. Located between the old town of Pollensa and the sandy beaches of Puerto Pollensa this villa is a best seller thanks to its welcoming and relaxing feeling together with pleasant surroundings. Font Xica Petit is a carefully restored farmhouse, spacious and airy, offering 4 bedrooms, 4 bathrooms, a large private pool and extensive outdoor areas. Located between the old town of Pollensa and the sandy beaches of Puerto Pollensa this villa is a best seller thanks to its welcoming and relaxing feeling together with pleasant surroundings. Inside, the villa is set over 2 floors and has been restored with a truly personal touch and the decor is incredibly stylish. The entrance door leads into the lounge/dining area, which is divided by a charming archway and is decorated in soft pastel colours. Next to the lounge, there is a modern, fully fitt",122491844,Pollen�a,,Entire home/apt,8,4,4,8,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Free street parking,Heating,Family/kid friendly,Washer,Essentials,24-hour check-in,Hair dryer,Iron,Bathtub,High chair,Crib,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard",1450.0,1,1125,VERDADERO,2,5,18,196,0,,,,,,,,,,VERDADERO,,spain,Mallorca,2020-06-25,1.0,,28,93.33,55,91.67,72,80.0,169,46.3,1,1,1,1,1,0,1,1,7.27931883541462
28126965,Habitaci�n 2 minutos de la playa con terraza relax,Vive un perro en casa,181131694,Palma de Mallorca,,Private room,2,1,1,1,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Heating,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Laptop friendly workspace,Hot water,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove",200.0,2,30,VERDADERO,25,43,65,340,69,2018-09-06,2020-03-08,84.0,9.0,9.0,9.0,9.0,9.0,9.0,VERDADERO,314.0,spain,Mallorca,2020-06-25,1.0,True,5,16.67,17,28.33,25,27.78,25,6.85,1,0,1,1,0,1,1,1,5.298317366548036
40093615,Sue�o Mallorqu�n,"disfruta del encanto y la armon�a que se respira en este rinc�n de la isla: disfruta de un buen paseo al atardecer por el puerto, b��ate en las cristalinas calas que est�n a 10 minutos a pie del alojamiento, cerca del ajetreo, pero durmiendo en el lado del pueblo tranquilo, sin turistas... relajado. casa muy luminosa con piscina (en verano), dos terrazas grandes y en compa��a de nuestro conejo  ;). Disponemos de WIFI habitaci�n muy luminosa, cama de matrimonio, decorada con un estilo vintage y con vistas a la terraza. sal�n, cocina, ba�o y terrazas puedes ponerte  contacto con nosotros a los siguientes correos: barrio muy tranquilo con el supermercado y el bar justo en frente del alojamiento. buenos restaurantes menos de 2 minutos a pie y ocio, gente, zonas tur�sticas, playas y calas a menos de 5 minutos a pie pero con la ventaja de descansar en un barrio con gente aut�ctona, sin ruido...vecinos de toda la vida. parada de bus en el puerto y en frente de (c�rnicas guien), preguntar por",309113948,Manacor,,Private room,2,1,0,1,"Wifi,Pool,Kitchen,Smoking allowed,Indoor fireplace,Washer,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Hot water",200.0,2,7,VERDADERO,27,57,65,302,1,2019-12-10,2019-12-10,,,,,,,,FALSO,15.0,spain,Mallorca,2020-06-25,1.0,,3,10.0,3,5.0,25,27.78,63,17.26,0,1,0,1,0,1,0,1,5.298317366548036
20578824,Club Villamar - Guayana,"Nice 3-bedroom house with private swimming pool Guayana is situated on a dead end. You can park your car in the garage. Guayana is situated in a quiet urbanisation. The distance to the beach is 3500 meters. Guayana is situated on street level. Guayana is a fully detached villa with a private swimming pool. Entrance: Here you find the living room, kitchen, dining room and 3 bedrooms and 2 bathrooms. You have access to the balcony from the living room, dining room and 1 bedroom. The interior of Guayana is modern with luxury. The inside is light with a nice atmosphere. Guayana disposes of a a nice view the green mountains. Guayana has a built surface of 150 square meters. You have to your disposal a natural garden. You find the swimming pool at the side of your villa. You reach the swimming pool through the terrace . Here you can fully enjoy the Spanish sun and outdoor life. This holdiay residence is very suitable for families with children because of the big personal space.  Costa Brava",144741996,Calonge,,Entire home/apt,8,2,3,5,"TV,Internet,Wifi,Pool,Kitchen,Free parking on premises,Pets allowed,Indoor fireplace,Heating,Family/kid friendly,Washer,Bathtub,Crib,Bed linens,Oven,Stove,Garden or backyard",1080.0,7,1125,VERDADERO,10,21,37,137,1,2019-06-13,2019-06-13,80.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,8.0,spain,Girona,2020-06-29,1.0,False,20,66.67,39,65.0,53,58.89,228,62.47,1,1,1,1,1,0,1,1,6.984716320118266
35141514,APARTAMENTO PISCINA COMUNITARIA- CASAL RIELLS 1,"Apto. de 2 dormitorios con piscina comunitaria y parquing comunitario. Dispone de cocina, comedor, ba�o completo, terraza con toldo,  television, lavadora. Capacidad para 4/6 personas. Situado a 50m. de la playa de Riells. Estoy disponible para lo que necesiten. Pueden desplazarse tranquilamente a pie. Est� en pleno centro de Riells",23324405,L'Escala,,Entire home/apt,6,1,2,5,"TV,Pool,Kitchen,Free parking on premises,Washer,Hangers,Iron,Dishes and silverware,Beachfront",670.0,7,1125,VERDADERO,27,44,74,76,2,2019-07-02,2019-09-09,60.0,6.0,10.0,6.0,6.0,7.0,6.0,VERDADERO,16.0,spain,Girona,2020-06-29,1.0,False,3,10.0,16,26.67,16,17.78,289,79.18,1,1,0,1,0,0,1,1,6.507277712385012
22157520,NUEVO �TICO A 5 MINUTOS DEL CENTRO CON TERRAZA,"Nuevo apartamento, a 5 minutos del centro y del del bicicarril, junto al r�o, cerca del polideportivo,  zona tranquila, parquing gratuito en la misma calle, delante de un parque con juegos infantiles. Vistas espectaculares, sol todo el d�a, terraza ideal para tomar el sol de invierno, desayunar o comer. Equipado con juegos para toda la familia. Cocina completamente equipada (microondas, lavavajillas, placa de inducci�n, horno, cafetera, nevera, tostadora).",91778118,Olot,,Entire home/apt,4,1,2,3,"TV,Wifi,Air conditioning,Kitchen,Elevator,Free street parking,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Children's books and toys,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Host greets you",600.0,2,1125,VERDADERO,26,47,57,298,136,2017-12-30,2020-06-08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,446.0,spain,Girona,2020-06-29,1.0,True,4,13.33,13,21.67,33,36.67,67,18.36,1,1,1,1,1,1,1,1,6.396929655216146
25656652,CASA  ANA - rustic private house in the hills,"Beautiful rustic style private house on 2 levels constructed about 25 years ago overlooking the Bay of Roses.  There is a swimming pool, BBQ., private garage.  Aircon in every bedroom and living room area.  Fully equipped and very comfortable.  There are 42 steps from the road to the front door.  Not apt for persons with mobility problems.  LINEN AND TOWELS NOT INCLUDED IN PRICE.    Sheets at 5� and towels (2 per person) at 5� per person on request before arrival or bring your own. This house is suitable for a large family as there are 3 bedrooms with their own bathrooms.  There are different areas to enjoy.  There are  another 42 steps that go up into the hills above the house.  The views are spectacular over the bay of Roses and guests can enjoy the arrival of the local fishing boats in the early evening.  Only 5 minutes drive down to the centre of Roses or the other bays of Canyelles Petites and Amadraba. Guests have full use of interior and exterior of the house and pool area. I lo",71816652,Roses,,Entire home/apt,8,3,3,4,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Heating,Family/kid friendly,Washer,Shampoo,Hangers,Iron,Private entrance,Hot water,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Cleaning before checkout,Host greets you,Waterfront",2000.0,5,1125,VERDADERO,1,1,1,1,7,2018-08-21,2019-09-25,94.0,10.0,8.0,10.0,10.0,10.0,9.0,FALSO,31.0,spain,Girona,2020-06-29,1.0,True,29,96.67,59,98.33,89,98.89,364,99.73,0,1,1,1,1,0,1,1,7.600902459542082
16251546,Sol Terrace. Penthouse with 2 bedrooms and terrace,"Penthouse with 2 bedrooms and 2 private terraces, offering unique skyline views of Seville. It is centrally located on Sol street, close to Plaza de la Encarnaci�n and 15 minutes walking from the Cathedral. Suitable for up to 4 guests. The apartment is characterised by contemporary furnishings, and bright rooms. With windows throughout and wooden flooring. Air-conditioning (cold / hot), free WIFI internet (optic fiber) and stereo. The living area features 2 sofas, a coffee table and a large-screen TV. Dining table and 4 chairs. The kitchen is partially separated from the living room by a breakfast bar, which includes 2 bar stools. The kitchen is equipped with dishwasher, microwave, vitroceramic stove, fridge/freezer, and all main utensils. Two coffee machines are available: Nespresso and filter. There is a laundry room with washing machine in the terrace. Bedroom 1 has a double bed (150x190cm) and a dresser drawer. Bedroom 2 includes a double bed (140x190cm) and a fitted wardrobe. Both",56838814,Santa Catalina,Casco Antiguo,Entire home/apt,4,1,2,2,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Crib,Hot water,Host greets you",1490.0,1,365,VERDADERO,17,46,50,234,20,2017-03-21,2019-12-31,96.0,10.0,9.0,10.0,10.0,10.0,9.0,VERDADERO,5.0,spain,Sevilla,2020-06-29,1.0,True,13,43.33,14,23.33,40,44.44,131,35.89,1,0,1,1,1,1,1,1,7.306531398939505
40999665,LOLA DE TRIANA Apartments - Estudio 15,"Newly built tourist apartment in the heart of Triana, it has all the brand new furniture with the best qualities and finishes, taking care of the details so you can be at home. This apartment is characterized by a modern decoration marked by the style of its elements. The apartment is located very close to the emblematic Betis street and the Guadalquivir river. It has an outdoor pool in the common patio, something that makes it an ideal place to relax and unwind. In short, an unbeatable environment and characteristics to ensure the success of your stay in Seville. COVID-19 Measures. The well-being and health of our guests is the priority for Magno Apartments. For this reason, we are strictly complying with the OMS guidelines and the pertinent authorities, reinforcing our hygiene protocols so that it allows you to enjoy our apartment and a safe stay. Highlight the ISO (Phone number hidden by Airbnb) certificate that the cleaning company has, something fundamental for us at all times. Se",317956804,Triana Casco Antiguo,Triana,Entire home/apt,2,1,1,1,"TV,Wifi,Air conditioning,Pool,Kitchen,Heating,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Shampoo,Hangers,Hair dryer,Iron,Self check-in,Keypad,High chair,Crib,Hot water,Bed linens,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Wide entryway",,2,15,VERDADERO,27,57,83,296,3,2019-12-29,2020-03-12,100.0,10.0,9.0,10.0,10.0,10.0,10.0,VERDADERO,49.0,spain,Sevilla,2020-06-29,1.0,True,3,10.0,3,5.0,7,7.78,69,18.9,1,1,1,1,1,1,0,1,
903513,LIFE APARTMENTS ALBERTO LISTA 2D(A/SE/00111),"Amplio apartamento con 2 dormitorios con camas individuales, 2 ba�os, cocina equipada y sal�n con sof� cama para la 5� persona. Cuenta con WIFI y A/C.  En caso de alojarse con mascota el suplemento es de 50�,  s�lo 1 mascota por apartamento y 15 kilos m�ximo. Apartamento en la planta baja con techos muy altos y suelo de madera  muy espacioso y luminoso de dos dormitorios con dos ba�os integrados de gres cer�mico color caf�, elegantes y modernos.  El sal�n es amplio  con cocina americana totalmente equipada y dos ventanales grandes que dan a la calle principal que es bastante tranquila y de poca circulaci�n. Amueblado con una bonita mesa de comedor antigua acompa�ada de sillas modernas y un estupendo sof� cama de 1,60 x 2.  Destaca en la pared un pa�o del ladrillo visto original al igual que en uno de los dormitorios.  � 4 plazas � Dos dormitorios con 2 camas individuales cada uno � Sof� cama doble para 5� persona � Cocina americana � TV de plasma � WiFi � Planta Baja � Ascensor",4700201,Feria,Casco Antiguo,Entire home/apt,5,2,2,4,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Pets allowed,Elevator,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water,Long term stays allowed,Host greets you,Paid parking on premises",950.0,2,365,VERDADERO,27,55,85,360,3,2014-11-03,2019-05-25,93.0,9.0,10.0,10.0,10.0,9.0,7.0,VERDADERO,4.0,spain,Sevilla,2020-06-29,1.0,True,3,10.0,5,8.33,5,5.56,5,1.37,1,0,1,1,1,0,1,1,6.856461984594587
35332861,Senia Summer apartments,"Our places is located right by the beach in the lively town of Lloret de mar, that is one of the most famous summer destinations of Spain. It's famous for the amazing beaches, nightlife as well as family activities. Just an hour away from Barcelona, you can feel like you are in a tropical paradise. Senia apartment has the most important essentials for your vacation or even a short weekend getaway. This apartment has 1 bedroom with 1 single bed, 1 bedroom with 3 single beds, a flat-screen TV, a kitchen with a microwave and a refrigerator, and a private bathroom. You can also find a modern washing machine and a sofa bed in the apartment. Bed linen and WiFi are provided for free. We will be happy to provide a towel as well, but with a deposit of 5 euros that we will be returned in exchange of the towel on the check-out. :) I will be always around in case something happens. Also there is a very lovely neighbour lady, who is always happy to assist with any needs or questions. Located in the",17806002,Lloret de Mar,,Entire home/apt,4,1,1,3,"TV,Wifi,Kitchen,Smoking allowed,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private entrance,Stove,Beachfront",450.0,2,1125,VERDADERO,30,60,76,351,0,,,,,,,,,,VERDADERO,,spain,Girona,2020-06-29,1.0,,0,0.0,0,0.0,14,15.56,14,3.84,1,1,0,1,0,1,0,1,6.1092475827643655
39839092,Superbe villa avec vue imprenable sur la mer,"Tr�s jolie villa � flanc de colline avec vue imprenable � 180 � sur la baie de Rosas et la plaine de l'Empurdan. Rosas est la premi�re ville baln�aire, en Catalogne, � 40 km de la fronti�re fran�aise, entre Figueras et Cadaqu�s. La villa se situe � flanc de montagne et offre une vue splendide et d�gag�e forrant � calme et s�r�nit� � ses occupants. La terrasse prolong�e d'une piscine priv�e de 12*6M (sans chlore) avec vue sur la baie mais aussi sur la plaine de l'Ampurdan et les Pyr�n�es.  La maison est entour�e d'un jardin de 30 ares qui vous accueille pour la sieste, � moins que vous ne choisissiez la terrasse avant c�t� montagne.  Grand salon, salle � manger donnant sur la terrasse prolong�e sur la piscine ; cuisine ouverte sur le salon avec vue sur la terrasse et piscine. Trois chambres donnent directement sur la terrasse, la quatri�me, � l�arri�re donne sur la montagne. Quatre salles de bain (2 bains avec douches , 2 douches), dont deux attenantes � la chambre et trois toilettes. S",192908675,Palau-saverdera,,Entire home/apt,4,4,4,8,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Luggage dropoff allowed,Long term stays allowed,Host greets you",3500.0,6,1125,VERDADERO,16,40,70,345,0,,,,,,,,,,FALSO,,spain,Girona,2020-06-29,1.0,,14,46.67,20,33.33,20,22.22,20,5.48,0,1,1,1,1,1,1,1,8.160518247477505
18534598,3X-ROYAL D321-gal,"The apartment in Palam�s has 2 bedrooms and has capacity for 6 people.  The apartment is cozy, is fully-equiped, and  is 50 m�.  The property is located  100 m from La Fosca de la playa de arena,  48 km from Girona del aeropuerto,  1 km from Castell de la playa de arena,  150 m from Caleta de la playa de roca,  500 m from S'Alguer de la playa de roca,  9 m from Golf d'Aro del campo de Golf,  1 km from Palam�s de la ciudad,  100 m from Spar del supermercado,  35 km from Caldes de Malavella de la estaci�n de tren,  150 m from La Fosca de la estaci�n de autobuses,  300 m from Explora Park del parque de atracciones,  9 km from Aquadiver del parque acu�tico,  100 m from DC del restaurante. The apartment in Palam�s has 2 bedrooms and has capacity for 6 people.  The apartment is cozy, is fully-equiped, and  is 50 m�.  The property is located  100 m from La Fosca de la playa de arena,  48 km from Girona del aeropuerto,  1 km from Castell de la playa de arena,  150 m from Caleta de la playa de",128662740,Palam�s,,Entire home/apt,6,1,2,4,"TV,Pool,Kitchen,Smoking allowed,Family/kid friendly,Washer,Essentials,24-hour check-in,Iron,Bathtub,Crib,Bed linens,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony",750.0,1,1125,VERDADERO,28,44,51,51,1,2018-08-04,2018-08-04,80.0,6.0,10.0,8.0,6.0,10.0,10.0,VERDADERO,4.0,spain,Girona,2020-06-29,1.0,False,2,6.67,16,26.67,39,43.33,314,86.03,1,1,0,1,1,0,0,1,6.620073206530356
11713036,Rosas(Canyelles)-Beautiful house with amazing view,"Nice flat in a beautiful house with an amazing view over the bay of Canyelles Petites, surrounded by a huge garden and at a 7 min. walking distance to the beach and supermarket, as well as to the bakery.  The city Roses you can reach by bus and car As the house is settled on the hill the only way to reach it, is by around 90 stairs  (Website hidden by Airbnb)   (Website hidden by Airbnb)   (Website hidden by Airbnb)   (Website hidden by Airbnb)",42748237,Roses,,Entire home/apt,3,1,1,2,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Family/kid friendly,Washer,Smoke alarm,Essentials,Hangers,Hair dryer,Laptop friendly workspace,Private entrance,Children's dinnerware,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Beachfront",650.0,3,1125,VERDADERO,0,0,0,179,39,2016-07-27,2019-10-30,96.0,10.0,9.0,10.0,10.0,10.0,10.0,VERDADERO,82.0,spain,Girona,2020-06-29,1.0,True,30,100.0,60,100.0,90,100.0,186,50.96,1,1,0,1,1,1,1,1,6.476972362889683
3124611,"Costa Brava, 50 m from beach 5","Apartment in a quiet street in the center of Sant Antoni de Calonge, 50 meters from beach 3 bedrooms (2 double, 1 with bunk bed) 2 bathrooms with shower Living room with balcony Satellite TV, Internet WiFi 2 balconies Private parking for 1 car Sant Antoni combines a rich medieval history with modern day facilities, offering an ideal place to relax, either on the beach or in the mountains. It lies 2 km away from Palam�s, along the seashore path, offering the visitor exceptional views of our coasts. The beautiful winding path along the Camino de Ronda, will also take you to Playa de Aro. During the walk, you will be able to sit down and rest on any of the terraces and enjoy the sunshine, even during the winter months. The apartment is: In a residential building in a quiet street in the center of Sant Antoni de Calonge, one row of houses behind the seafront. 50 meters from the beach 100 m2 arranged to accommodate up to 6 people: - 3 bedrooms (2 double bedrooms, 1 bedroom with bunk beds)",823626,Calonge,,Entire home/apt,6,2,3,6,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Free parking on premises,Pets allowed,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke alarm,Safety card,Hangers,Hair dryer,Iron,Host greets you",740.0,2,365,VERDADERO,13,29,59,165,2,2016-08-25,2016-08-28,80.0,9.0,10.0,10.0,10.0,10.0,10.0,FALSO,4.0,spain,Girona,2020-06-29,1.0,False,17,56.67,31,51.67,31,34.44,200,54.79,0,0,1,1,1,1,1,1,6.606650186198215
31030020,"CASA MARGARITA, Platja d'Aro Costa Brava","Casa totalmente independiente con capacidad para 5 personas.  Est� situada en el complejo de apartamentos Kosidlo, un complejo cerrado ideal para venir con ni�os o en pareja.  El precio incluye s�banas y toallas. Se cobrar� un suplemento de 9�/d�a por cada mascota. Se cobrar� el impuesto tur�stico a la entrada (0.50�/persona+16a�os/d�a durante los 7 primeros d�as de estancia. En Platja d'Aro, debido al renombre tur�stico que se ha generado a lo largo de los a�os, resulta dif�cil encontrar un sitio tranquilo pero a la vez cercano. Aqu� tenemos la formula, a dem�s, estamos cerca de supermercados, cines, tiendas, medico... todo esto a menos de 200 metros. Apartamentos Kosidlo es un recinto cerrado al que se accede en coche mediante una llave que se libra solamente a los clientes, esto hace que sea un sitio seguro, tanto para los clientes como para los ni�os, que pueden jugar en las zonas comunes. Cada apartamento tiene asignada una plaza de parking. Los jardines son encantadores, tenemos",100339062,Castell-Platja d'Aro,,Entire home/apt,5,1,2,5,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer",550.0,4,60,VERDADERO,15,45,75,92,0,,,,,,,,,,VERDADERO,,spain,Girona,2020-06-29,1.0,,15,50.0,15,25.0,15,16.67,273,74.79,1,1,1,1,1,0,1,1,6.309918278226516
