anio,tabla,pregunta,competencia,tamano_empresa,porcentaje,sector,comunidad_autonoma
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,,21.81389076196898,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,,25.429871881321645,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,,16.67228590694538,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,,55.824342548887394,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",,13.393459204315576,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,,10.510788941335132,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,,9.794335805799056,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,,7.02124072825354,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,,0.1348617666891436,,PAÍS VASCO
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,,11.126095751854349,,PAÍS VASCO
